asset_id	canonical_name	aliases	development_codes	modality	adc_scope	target	company	highest_stage	development_status	nct_ids	first_seen	last_seen	sources	source_count	evidence_ids	catalog_status
OURS_ADC_SUFFIX_31f12eb183b4	GQ1011			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-03-22		conference_abstract_corpus	1	ADC_SUFFIX_31f12eb183b4	NEEDS_REVIEW
OURS_ADC_SUFFIX_e754549a71e8	MRG006A			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-03-22		conference_abstract_corpus	1	ADC_SUFFIX_e754549a71e8	NEEDS_REVIEW
OURS_ADC_SUFFIX_dec6b6be00f9	TCX-101			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-03-22		conference_abstract_corpus	1	ADC_SUFFIX_dec6b6be00f9	NEEDS_REVIEW
OURS_ADC_SUFFIX_cf12bdb0c507	HRA00184-C004			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-03-22		conference_abstract_corpus	1	ADC_SUFFIX_cf12bdb0c507	NEEDS_REVIEW
OURS_ADC_SUFFIX_d7d4a4144449	SDP03923			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-03-22		conference_abstract_corpus	1	ADC_SUFFIX_d7d4a4144449	NEEDS_REVIEW
OURS_ADC_SUFFIX_89c7b24e5271	AT2604			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-03-22		conference_abstract_corpus	1	ADC_SUFFIX_89c7b24e5271	NEEDS_REVIEW
OURS_ADC_SUFFIX_0e53ae03f502	AT65474			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-03-22		conference_abstract_corpus	1	ADC_SUFFIX_0e53ae03f502	NEEDS_REVIEW
OURS_ADC_SUFFIX_c7275babe8d7	HRA00242-C004			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-03-22		conference_abstract_corpus	1	ADC_SUFFIX_c7275babe8d7	NEEDS_REVIEW
OURS_ADC_SUFFIX_0beb28fffe10	HRA00130-C004			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-03-22		conference_abstract_corpus	1	ADC_SUFFIX_0beb28fffe10	NEEDS_REVIEW
OURS_ADC_SUFFIX_68ae8b8310cd	PL2202			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-03-22		conference_abstract_corpus	1	ADC_SUFFIX_68ae8b8310cd	NEEDS_REVIEW
OURS_ADC_SUFFIX_2d9b9d459119	ILB-3101			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-03-22		conference_abstract_corpus	1	ADC_SUFFIX_2d9b9d459119	NEEDS_REVIEW
OURS_ADC_SUFFIX_cb02ec45050a	LM-317			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-03-22		conference_abstract_corpus	1	ADC_SUFFIX_cb02ec45050a	NEEDS_REVIEW
OURS_ADC_SUFFIX_ce79647deda8	PRO1286			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-03-22		conference_abstract_corpus	1	ADC_SUFFIX_ce79647deda8	NEEDS_REVIEW
OURS_ADC_SUFFIX_0fd1802261a4	CKD-703			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-04-05		conference_abstract_corpus	1	ADC_SUFFIX_0fd1802261a4	NEEDS_REVIEW
OURS_ADC_SUFFIX_b66c9ab223d4	IBI3001			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-04-05		conference_abstract_corpus	1	ADC_SUFFIX_b66c9ab223d4	NEEDS_REVIEW
OURS_ADC_SUFFIX_889e028e2aa9	BCG023			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-04-05		conference_abstract_corpus	1	ADC_SUFFIX_889e028e2aa9	NEEDS_REVIEW
OURS_ADC_SUFFIX_5487931afcd1	AZD0516			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_5487931afcd1	NEEDS_REVIEW
OURS_ADC_SUFFIX_6e805eeaddf3	ADRX-0405			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_6e805eeaddf3	NEEDS_REVIEW
OURS_ADC_SUFFIX_a93950ac1eb2	ADCT-242			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_a93950ac1eb2	NEEDS_REVIEW
OURS_ADC_SUFFIX_c2515d3e1e7b	SOT106			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_c2515d3e1e7b	NEEDS_REVIEW
OURS_ADC_SUFFIX_f1c82d1c6138	SCR-A0011			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_f1c82d1c6138	NEEDS_REVIEW
OURS_ADC_SUFFIX_424524ac77ad	ADRX-0134			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_424524ac77ad	NEEDS_REVIEW
OURS_ADC_SUFFIX_fb3f82ae3359	GLR1059			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_fb3f82ae3359	NEEDS_REVIEW
OURS_ADC_SUFFIX_7245e370e04a	BLB-101			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_7245e370e04a	NEEDS_REVIEW
OURS_ADC_SUFFIX_3cc22b600d0f	PA289			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_3cc22b600d0f	NEEDS_REVIEW
OURS_ADC_SUFFIX_9d1d30b24110	KHN922			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_9d1d30b24110	NEEDS_REVIEW
OURS_ADC_SUFFIX_37839daa66a5	SIM0680			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_37839daa66a5	NEEDS_REVIEW
OURS_ADC_SUFFIX_019e31487fda	LD-38			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_019e31487fda	NEEDS_REVIEW
OURS_ADC_SUFFIX_1812d76e2295	KA-2887			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_1812d76e2295	NEEDS_REVIEW
OURS_ADC_SUFFIX_ec1ad56b0aff	BA3361			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_ec1ad56b0aff	NEEDS_REVIEW
OURS_ADC_SUFFIX_19abdb6d39e8	TAVO307			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_19abdb6d39e8	NEEDS_REVIEW
OURS_ADC_SUFFIX_67ab6ceec16c	LM-350			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_67ab6ceec16c	NEEDS_REVIEW
OURS_ADC_SUFFIX_e987f117ecb4	ZW327			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_e987f117ecb4	NEEDS_REVIEW
OURS_ADC_SUFFIX_6ee4aaa9485e	GLR1061			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_6ee4aaa9485e	NEEDS_REVIEW
OURS_ADC_SUFFIX_4e79caad508b	DB-1418			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_4e79caad508b	NEEDS_REVIEW
OURS_ADC_SUFFIX_7fe7ce89237c	GNX1021			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_7fe7ce89237c	NEEDS_REVIEW
OURS_ADC_SUFFIX_4c909f0c5fb1	LBL-054			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_4c909f0c5fb1	NEEDS_REVIEW
OURS_ADC_SUFFIX_5eed20ece030	SWY2321			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_5eed20ece030	NEEDS_REVIEW
OURS_ADC_SUFFIX_d9e1ac4517f5	CS5006			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_d9e1ac4517f5	NEEDS_REVIEW
OURS_ADC_SUFFIX_5dd79b665b15	SCR-A002			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_5dd79b665b15	NEEDS_REVIEW
OURS_ADC_SUFFIX_2f33558b7381	SCR-A006			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_2f33558b7381	NEEDS_REVIEW
OURS_ADC_SUFFIX_aa2ee06b8690	BB-205			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_aa2ee06b8690	NEEDS_REVIEW
OURS_ADC_SUFFIX_8d88021d50c8	TD001			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		clinicaltrials; conference_abstract_corpus	2	ADC_SUFFIX_8d88021d50c8	NEEDS_REVIEW
OURS_ADC_SUFFIX_ea85c900f327	YL242			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_ea85c900f327	NEEDS_REVIEW
OURS_ADC_SUFFIX_8e49b167ef77	SDV2102			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_8e49b167ef77	NEEDS_REVIEW
OURS_ADC_SUFFIX_b3baecb4c8ce	BR-2302			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_b3baecb4c8ce	NEEDS_REVIEW
OURS_ADC_SUFFIX_e15c4300ce76	IBI3014			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_e15c4300ce76	NEEDS_REVIEW
OURS_ADC_SUFFIX_4f6db8d2bbe3	IBI130			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_4f6db8d2bbe3	NEEDS_REVIEW
OURS_ADC_SUFFIX_0523291cc3d6	GQ1033			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_0523291cc3d6	NEEDS_REVIEW
OURS_ADC_SUFFIX_5fb042556b85	GQ1030			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_5fb042556b85	NEEDS_REVIEW
OURS_ADC_SUFFIX_806bc93eaa3d	MHB009C			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_806bc93eaa3d	NEEDS_REVIEW
OURS_ADC_SUFFIX_f1184884ca22	MHB042C			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_f1184884ca22	NEEDS_REVIEW
OURS_ADC_SUFFIX_c66ac7e1ab72	MHB048C			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_c66ac7e1ab72	NEEDS_REVIEW
OURS_ADC_SUFFIX_b381aaf708ec	IDP-001			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_b381aaf708ec	NEEDS_REVIEW
OURS_ADC_SUFFIX_f4454ec44b10	SCR-A008			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_f4454ec44b10	NEEDS_REVIEW
OURS_ADC_SUFFIX_585cdd71a059	SYS6051			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_585cdd71a059	NEEDS_REVIEW
OURS_ADC_SUFFIX_dc78a3320b9b	SYS6042			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_dc78a3320b9b	NEEDS_REVIEW
OURS_ADC_SUFFIX_60fa0f0c2dfe	OBI-902			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_60fa0f0c2dfe	NEEDS_REVIEW
OURS_ADC_SUFFIX_84598fd70b69	BSI-721			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_84598fd70b69	NEEDS_REVIEW
OURS_ADC_SUFFIX_a6f29d62208f	PLB-001			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_a6f29d62208f	NEEDS_REVIEW
OURS_ADC_SUFFIX_9bb31f211b86	CS5005			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_9bb31f211b86	NEEDS_REVIEW
OURS_ADC_SUFFIX_c7591214c499	TST105			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_c7591214c499	NEEDS_REVIEW
OURS_ADC_SUFFIX_ace42ba310b3	IPH4502			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_ace42ba310b3	NEEDS_REVIEW
OURS_ADC_SUFFIX_4ec7d1dcd4c6	SCR-A003			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_4ec7d1dcd4c6	NEEDS_REVIEW
OURS_ADC_SUFFIX_caaf660cb4b5	DB-1325			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_caaf660cb4b5	NEEDS_REVIEW
OURS_ADC_SUFFIX_4a68a24be61e	AMB303			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_4a68a24be61e	NEEDS_REVIEW
OURS_ADC_SUFFIX_f54b22529587	AMB304			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_f54b22529587	NEEDS_REVIEW
OURS_ADC_SUFFIX_5453238d150d	SOT109			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_5453238d150d	NEEDS_REVIEW
OURS_ADC_SUFFIX_e76c9f123dc0	HLX91-048			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_e76c9f123dc0	NEEDS_REVIEW
OURS_ADC_SUFFIX_decd61c0510e	ADCT-241			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_decd61c0510e	NEEDS_REVIEW
OURS_ADC_SUFFIX_759d2e34fd27	QLS5132			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-21		conference_abstract_corpus	1	ADC_SUFFIX_759d2e34fd27	NEEDS_REVIEW
OURS_ADC_SUFFIX_0658d4488439	GSK5733584			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-25		conference_abstract_corpus	1	ADC_SUFFIX_0658d4488439	NEEDS_REVIEW
OURS_ADC_SUFFIX_624456bca27a	GSK5764227			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-25		clinicaltrials; conference_abstract_corpus	2	ADC_SUFFIX_624456bca27a	NEEDS_REVIEW
OURS_ADC_SUFFIX_964d552ab343	DAY301			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-12-31		clinicaltrials; conference_abstract_corpus	2	ADC_SUFFIX_964d552ab343	NEEDS_REVIEW
OURS_ADC_SUFFIX_22cdee1a4fbb	EO-1022			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-25		conference_abstract_corpus	1	ADC_SUFFIX_22cdee1a4fbb	NEEDS_REVIEW
OURS_ADC_SUFFIX_dbc4092cf834	IBI3010			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-25		conference_abstract_corpus	1	ADC_SUFFIX_dbc4092cf834	NEEDS_REVIEW
OURS_ADC_SUFFIX_84e9e6100ae0	ALK201			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-25		conference_abstract_corpus	1	ADC_SUFFIX_84e9e6100ae0	NEEDS_REVIEW
OURS_ADC_SUFFIX_4608ed4171ae	SDP01873			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-04-25		conference_abstract_corpus	1	ADC_SUFFIX_4608ed4171ae	NEEDS_REVIEW
OURS_ADC_SUFFIX_85875a889934	ACR246			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-06-01		conference_abstract_corpus	1	ADC_SUFFIX_85875a889934	NEEDS_REVIEW
OURS_ADC_SUFFIX_2a4c2951074b	IPN60300			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_2a4c2951074b	NEEDS_REVIEW
OURS_ADC_SUFFIX_6759ec63ae2e	VBC101			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-08-22		clinicaltrials; conference_abstract_corpus	2	ADC_SUFFIX_6759ec63ae2e	NEEDS_REVIEW
OURS_ADC_SUFFIX_0f8ea7a70ba9	JS212			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_0f8ea7a70ba9	NEEDS_REVIEW
OURS_ADC_SUFFIX_646f7d0f1b55	CAN016			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_646f7d0f1b55	NEEDS_REVIEW
OURS_ADC_SUFFIX_913bf60e2165	ARC-401			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_913bf60e2165	NEEDS_REVIEW
OURS_ADC_SUFFIX_47a60ecf7311	BCG048			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_47a60ecf7311	NEEDS_REVIEW
OURS_ADC_SUFFIX_d1b9126071f4	HSC00189			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_d1b9126071f4	NEEDS_REVIEW
OURS_ADC_SUFFIX_9db48b977168	DEM301			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_9db48b977168	NEEDS_REVIEW
OURS_ADC_SUFFIX_93f95d886538	PLB-015			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_93f95d886538	NEEDS_REVIEW
OURS_ADC_SUFFIX_d2a4b4d99a74	KHN928			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_d2a4b4d99a74	NEEDS_REVIEW
OURS_ADC_SUFFIX_4952aa17c8b1	BCG047			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_4952aa17c8b1	NEEDS_REVIEW
OURS_ADC_SUFFIX_31d57c9c4ddf	3H-10000			PRESUMED_STRICT_ADC	PRESUMED_ADC						2026-01-21		clinicaltrials; conference_abstract_corpus	2	ADC_SUFFIX_31d57c9c4ddf	NEEDS_REVIEW
OURS_ADC_SUFFIX_8bddf4dcbcb8	MK-3120			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_8bddf4dcbcb8	NEEDS_REVIEW
OURS_ADC_SUFFIX_e96d5c5e050d	CD205			PRESUMED_STRICT_ADC	PRESUMED_ADC						2017-05-20		conference_abstract_corpus	1	ADC_SUFFIX_e96d5c5e050d	NEEDS_REVIEW
OURS_ADC_SUFFIX_07b2ba08cde7	SYD988			PRESUMED_STRICT_ADC	PRESUMED_ADC						2021-05-20		conference_abstract_corpus	1	ADC_SUFFIX_07b2ba08cde7	NEEDS_REVIEW
OURS_ADC_SUFFIX_597cfe5edd1a	CS5001			PRESUMED_STRICT_ADC	PRESUMED_ADC						2022-03-15		clinicaltrials; conference_abstract_corpus	2	ADC_SUFFIX_597cfe5edd1a	NEEDS_REVIEW
OURS_ADC_SUFFIX_7b144dfeb5d2	BNT326			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-06-01		conference_abstract_corpus	1	ADC_SUFFIX_7b144dfeb5d2	NEEDS_REVIEW
OURS_ADC_SUFFIX_d406ff0b27e0	AMT-116			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-06-01		conference_abstract_corpus	1	ADC_SUFFIX_d406ff0b27e0	NEEDS_REVIEW
OURS_ADC_SUFFIX_d52ca9ab43e0	SHR-1826			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-6		conference_abstract_corpus	1	ADC_SUFFIX_d52ca9ab43e0	NEEDS_REVIEW
OURS_ADC_SUFFIX_1242de8a1dc7	LY4170156			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-05-06		clinicaltrials; conference_abstract_corpus	2	ADC_SUFFIX_1242de8a1dc7	NEEDS_REVIEW
OURS_ADC_SUFFIX_e4ace3750d26	BG-C9074			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-01-31		clinicaltrials; conference_abstract_corpus	2	ADC_SUFFIX_e4ace3750d26	NEEDS_REVIEW
OURS_ADC_SUFFIX_f63d933e0871	BNT324			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-6		conference_abstract_corpus	1	ADC_SUFFIX_f63d933e0871	NEEDS_REVIEW
OURS_ADC_SUFFIX_43418154e065	DM005			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-6		conference_abstract_corpus	1	ADC_SUFFIX_43418154e065	NEEDS_REVIEW
OURS_ADC_SUFFIX_34f2ed75b35c	ABBV-969			PRESUMED_STRICT_ADC	PRESUMED_ADC						2025-6		conference_abstract_corpus	1	ADC_SUFFIX_34f2ed75b35c	NEEDS_REVIEW
OURS_ADC_SUFFIX_80c6b9378632	SYS6043			PRESUMED_STRICT_ADC	PRESUMED_ADC						2026-06-01		conference_abstract_corpus	1	ADC_SUFFIX_80c6b9378632	NEEDS_REVIEW
OURS_ADC_SUFFIX_4a7d1cc87061	TQB6411			PRESUMED_STRICT_ADC	PRESUMED_ADC						2026-06-01		conference_abstract_corpus	1	ADC_SUFFIX_4a7d1cc87061	NEEDS_REVIEW
OURS_ADC_SUFFIX_65b06b5c08a9	DM002			PRESUMED_STRICT_ADC	PRESUMED_ADC						2026-06-01		conference_abstract_corpus	1	ADC_SUFFIX_65b06b5c08a9	NEEDS_REVIEW
OURS_ADC_SUFFIX_89009b63f50a	LY4052031			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-06-18		clinicaltrials; conference_abstract_corpus	2	ADC_SUFFIX_89009b63f50a	NEEDS_REVIEW
OURS_ADC_SUFFIX_2114d6900e80	LY4101174			PRESUMED_STRICT_ADC	PRESUMED_ADC						2024-02-02		clinicaltrials; conference_abstract_corpus	2	ADC_SUFFIX_2114d6900e80	NEEDS_REVIEW
OURS_ADC_SUFFIX_1860529b38f6	AD004			PRESUMED_STRICT_ADC	PRESUMED_ADC						2026-06-01		conference_abstract_corpus	1	ADC_SUFFIX_1860529b38f6	NEEDS_REVIEW
OURS_ADC_SUFFIX_f8cfeab1fa5a	T320			PRESUMED_STRICT_ADC	PRESUMED_ADC						2026-06-01		conference_abstract_corpus	1	ADC_SUFFIX_f8cfeab1fa5a	NEEDS_REVIEW
OURS_ADC_SUFFIX_f508f21b1d1e	AKTX-101			PRESUMED_STRICT_ADC	PRESUMED_ADC						2026-06-01		conference_abstract_corpus	1	ADC_SUFFIX_f508f21b1d1e	NEEDS_REVIEW
OURS_ADC_SUFFIX_1f095c4a51be	IBI3017			PRESUMED_STRICT_ADC	PRESUMED_ADC						2026-06-01		conference_abstract_corpus	1	ADC_SUFFIX_1f095c4a51be	NEEDS_REVIEW
OURS_ADC_SUFFIX_69aa9bc45dda	TAK-188			PRESUMED_STRICT_ADC	PRESUMED_ADC						2026-06-01		conference_abstract_corpus	1	ADC_SUFFIX_69aa9bc45dda	NEEDS_REVIEW
OURS_ADC_SUFFIX_de9db501f4b1	ASP2998			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_de9db501f4b1	NEEDS_REVIEW
OURS_ADC_SUFFIX_6f4e01d4c38c	NW008			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_6f4e01d4c38c	NEEDS_REVIEW
OURS_ADC_SUFFIX_db4a2d46ed9a	XB773			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_db4a2d46ed9a	NEEDS_REVIEW
OURS_ADC_SUFFIX_7817168dfd4e	HA-00495			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_7817168dfd4e	NEEDS_REVIEW
OURS_ADC_SUFFIX_e972d727b9b6	NL019			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_e972d727b9b6	NEEDS_REVIEW
OURS_ADC_SUFFIX_a09638d65e38	ZW418			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_a09638d65e38	NEEDS_REVIEW
OURS_ADC_SUFFIX_8723703d6171	STRO-227			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_8723703d6171	NEEDS_REVIEW
OURS_ADC_SUFFIX_b6d124083511	IN30758			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_b6d124083511	NEEDS_REVIEW
OURS_ADC_SUFFIX_0ecc0eb1aef1	NW024			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_0ecc0eb1aef1	NEEDS_REVIEW
OURS_ADC_SUFFIX_f02d8510ba9d	GS002			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_f02d8510ba9d	NEEDS_REVIEW
OURS_ADC_SUFFIX_f21992362233	STRO-006			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_f21992362233	NEEDS_REVIEW
OURS_ADC_SUFFIX_430b44f25dbf	SCR-A014			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_430b44f25dbf	NEEDS_REVIEW
OURS_ADC_SUFFIX_bbce15ee419f	RT023			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_bbce15ee419f	NEEDS_REVIEW
OURS_ADC_SUFFIX_8b69e4e36e56	NEOK002			PRESUMED_STRICT_ADC	PRESUMED_ADC						2026-05-28		clinicaltrials; conference_abstract_corpus	2	ADC_SUFFIX_8b69e4e36e56	NEEDS_REVIEW
OURS_ADC_SUFFIX_2b25a773a677	OBI-904			PRESUMED_STRICT_ADC	PRESUMED_ADC								conference_abstract_corpus	1	ADC_SUFFIX_2b25a773a677	NEEDS_REVIEW
